dateTime,Kp,Dst,dens,velo,Pdyn,ByIMF,BzIMF,mep06,mep05,mep01,me03,Lval,mlt,lat,lon,dens_lag0,dens_lag1,dens_lag2,dens_lag3,dens_lag4,dens_lag5,dens_lag6,velo_lag0,velo_lag1,velo_lag2,velo_lag3,velo_lag4,velo_lag5,velo_lag6,Pdyn_lag0,Pdyn_lag1,Pdyn_lag2,Pdyn_lag3,Pdyn_lag4,Pdyn_lag5,Pdyn_lag6,ByIMF_lag0,ByIMF_lag1,ByIMF_lag2,ByIMF_lag3,ByIMF_lag4,ByIMF_lag5,ByIMF_lag6,BzIMF_lag0,BzIMF_lag1,BzIMF_lag2,BzIMF_lag3,BzIMF_lag4,BzIMF_lag5,BzIMF_lag6
2006-12-18 17:52:47.588,2.34804574,-22.27931334,8.3530984,457.15897001,3.47042915,8.50472679,3.44769105,0.875,0.0,0.5,1.25,6.14,10.04266667,57.45,248.11,8.353098407126685,16.01925546280664,9.963679723402306,7.692183156918622,9.075977400943403,8.611724997702401,6.427931344793032,456.9189700000704,449.8408011110197,455.39942777781687,450.5195422222535,446.03908444454896,436.59771111126753,419.7206866666197,3.470429147563852,6.470915041784393,4.132259412222786,3.120867492861902,3.6147760669915825,3.2918684442000794,2.261982821906786,8.363393450213398,2.9793133810954364,-2.0717825143301405,0.38074387213852035,5.823736688167898,3.103336180311371,-2.036034327603484,3.3756910419773294,1.3363204386803607,4.328503490654919,7.419255949064599,1.3636795946845974,-0.4994277873399824,3.563679642353631
2006-12-18 18:26:39.583,2.29999995,-21.04490777,7.02226853,467.28668808,3.05421406,7.26711838,5.45958312,1.125,0.0,1.125,2.0,7.91,9.94533333,-60.85,209.9,7.0222685343299265,12.534444824912445,13.18813573918602,8.744120195780823,8.389074434239317,8.988865679747514,7.56638849710083,466.44224361057337,452.9989574997453,452.8896997222505,453.22164305541406,448.77731444433124,442.55462888885654,427.8865722216562,3.0511029540401755,5.103767689365977,5.386378349766201,3.596524258359232,3.3778461565661515,3.5233090920394776,2.79097791650948,7.267118374402564,6.054941665235368,0.3659717143261232,-1.2442243431821587,3.2118639723203795,4.821955736675301,0.5771059230930566,5.299583111143548,2.1996872711108253,2.5558798624037333,6.244953984062493,4.5881359137857824,0.14412011903879085,1.6783569869852855
2006-12-18 18:42:39.581,2.29999995,-20.08491,6.91560219,471.84667752,3.07101401,6.22712052,6.32358116,10.25,0.0,7815.5,80.5,6.29,20.58333333,-56.72,57.35,6.915602191578592,9.97445031048591,14.921465207255197,9.490785357978032,7.962408554678584,9.042199105424745,8.206387062234082,471.5088997232016,455.398952500071,451.0230369443009,454.55497361136884,449.84397888892045,444.68795777794185,433.21989444547535,3.069769564021659,4.1037697725635915,6.050376905458968,3.9245236437885187,3.2205131102992235,3.5793089855504716,3.0976439698103446,6.227120515326563,7.468272041600441,1.9659683811400912,-1.750889940139895,1.4785342737047191,5.435287779571691,2.123769355284985,6.259581149577892,2.919685783924174,1.8092147639395129,5.071623132969168,6.321465572665096,0.8907852492920891,0.34502639924141487
2006-12-18 19:17:35.576,2.29999995,-16.72971333,7.12432686,484.78384002,3.3591911,5.7162206,6.1271379,1.875,0.0,6889.0,50.375,6.54,20.7,67.77,16.66,7.093215746301773,7.082713698903572,13.98513007169371,12.205901022287632,8.32100361142738,8.630855380759181,8.95864295334937,484.03717333360584,463.571095555185,451.6389399998245,453.94749111103164,452.46607777768025,448.1728622221442,441.3457244445353,3.333368872827311,3.0405250502397876,5.670441647666309,5.01010687605824,3.4106551611263103,3.4670028823967596,3.491575344611539,5.657109488172911,7.856459305446172,5.254042478043198,-0.5407066189148257,-0.95710954574966,4.1940988198637275,4.474395716138569,6.127137898559188,4.755576089558334,1.7916820139289544,2.978996410710544,6.909851406851319,3.6059010887600342,-0.27899644728209994
2006-12-18 19:32:15.574,2.29999995,-15.0186061,7.36877075,490.65049336,3.56207957,6.18066402,5.14936229,1.125,0.0,0.875,1.875,7.33,9.74133333,63.84,227.52,7.337659635128871,6.984936236598946,11.638468878303946,13.794786066543908,9.005446546919343,8.239745065300959,9.007531917610677,489.90382666545617,468.2155294439321,453.8389349997573,452.23638388924195,453.6882972220874,449.15063777766994,443.3012755551521,3.536257340184178,3.057636106143097,4.753777064360966,5.618772103288947,3.7113212073928246,3.3227809506575414,3.542908570590024,6.121552900256383,6.90312811549663,6.549595077458756,0.9259567140477607,-1.4215529215113751,2.6052135639894525,5.036616648784901,5.149362284970833,5.635574124499442,2.4516805255647944,2.2945535336506637,5.834298330741028,5.194786308209331,0.4054464589177631
2006-12-18 20:06:23.569,2.59309387,-12.10654694,7.8439643,502.31892249,3.96249868,6.69101386,2.44762444,1.125,0.0,1.0,1.625,7.45,9.90266667,-55.34,188.09,7.831964294381964,6.9065471351901495,7.157381072125595,15.777148631630894,10.992555228083138,7.798331464810041,8.929525229759243,501.9589224997465,479.5571266669269,460.0243919447388,449.9589224997465,455.254171388813,451.53273472229967,447.4261877776651,3.9508986861102238,3.178433895341083,3.0274582599259334,6.370448939365458,4.545302077115351,3.1810527214369997,3.5771373914407953,6.691013851031675,5.30243910925872,8.584466906445137,4.264698848009454,-1.6607182855845686,-0.6024391947187219,5.4074447754527775,2.4476244223888024,6.873812387510949,4.0835690629811525,1.2876767550045145,3.5016685129220377,7.731193268883075,2.392555160986775
2006-12-18 20:21:19.567,3.05531504,-12.35543528,7.91329751,504.3989175,4.02952074,5.96923766,0.456517816,3.5,0.0,9615.5,5.75,7.86,20.32333333,-64.86,40.85,7.906630841848789,7.155435468496422,7.057825833742105,13.387820774201415,12.6103291572155,8.49521884556971,8.531303801508457,504.1989174996008,485.5304466662774,464.75327027776444,452.1989174996008,453.5119530556691,452.7771763888854,448.4217411109337,4.023076293277858,3.3850112523362195,3.0448804266430445,5.43711768942619,5.165033970081952,3.487185435503851,3.430293236806338,5.969237660676133,5.775326966276479,7.613802382772456,5.583807002722366,-0.1673882857469322,-1.075327014669874,3.7896706311437303,0.4565178151913001,5.878258994946255,4.979567098526612,1.9596752668287079,2.8047811915323946,6.636084637891429,4.0103292682085705
2006-12-18 20:58:39.562,4.30000019,-12.97765611,8.11052105,509.998905,4.21464666,4.16479718,-4.52124871,0.875,0.0,7871.5,6.5,7.32,20.69866667,66.81,352.06,8.09329721054859,7.777656301827587,6.8089377377571845,7.414501129579978,16.654763980472048,10.237437297652237,7.535750230706871,509.79890500021867,500.4637466662254,476.57546611157267,457.79890500021867,449.15640722235094,455.888280555677,450.9106244445416,4.2035203112285915,3.9014546448784113,3.088435843440405,3.103789564168747,6.714363702661507,4.252517220751523,3.0631828501558025,4.164797184470775,6.957546608945297,5.18714107333537,8.881577390083084,3.5659367142400606,-2.257546564672172,-0.2547647303382927,-4.52124870367557,3.389375513272586,7.219562187626001,3.639671546683868,1.062562887874933,3.8983130601241855,8.054764536972463
2006-12-18 21:12:15.560,4.30000019,-16.26915556,8.38252034,508.97838889,4.33477964,4.01827104,-4.11141653,0.75,0.0,1.125,1.375,7.8,9.46866667,68.31,206.99,8.34518700917474,7.861296896362234,7.004322412956264,7.118270998315751,14.83850602098268,11.628094440317112,8.072102261216267,508.9783888888484,502.83889999968,481.9037333333136,461.8821222223761,450.83889999968,454.5697444444502,452.0216111111516,4.318290761369123,3.979253512933804,3.2595873917387395,3.034302522842656,6.003791647726521,4.788762496373992,3.3013163382709294,4.0182710449689685,6.407465536172987,5.488212146338915,8.203143313816065,4.782907815530196,-1.0740666189878811,-0.7882122172373751,-4.18919430240355,1.6654222235371812,6.482711253135047,4.435560076941398,1.5516700096468372,3.2278977398392055,7.300982060680256
2006-12-18 21:46:23.556,4.30000019,-25.37136003,9.07585189,506.13394999,4.64100097,3.79071601,-2.66697569,0.625,0.0,0.75,1.25,7.99,9.55133333,-50.68,165.11,9.027852234004381,8.031963338216157,7.573210190711741,6.890716104217091,9.377183679392786,15.325864453194047,9.664988147507874,506.1339499999468,507.95889000009566,495.55703999944507,472.690990000202,455.95889000009566,450.58753000016185,454.8660500000532,4.619801131683262,4.144230946801408,3.731764339506508,3.074124629309922,3.8704624808866424,6.205292932777049,4.001048451424802,3.7907160152368933,4.757690926230115,6.569098978327687,5.984480926219482,7.798013010870542,2.33926004754498,-1.8690989645024494,-2.766974993586185,-2.885679863421145,4.207160006479724,6.48355615833057,3.087667036898233,1.635011989250554,4.797875919826932
