dateTime,Kp,Dst,dens,velo,Pdyn,ByIMF,BzIMF,mep06,mep05,mep01,me03,Lval,mlt,lat,lon
2006-12-23 03:07:10.681,2.700000047683716,-37.880366389528255,1.7000000476837158,686.4876941668115,1.599232985312533,2.211963397384987,0.22821984240611362,0.125,0.0,0.5,0.375,4.26,0.08600000000000001,-80.55,51.1
2006-12-23 03:59:26.673,2.700000047683716,-37.27074194555964,1.7000000476837158,668.1944074991217,1.5208331562317516,2.2990742032033307,-0.29444551172530864,0.125,0.0,0.25,0.375,4.21,10.700666666666667,53.13,97.54
2006-12-23 04:50:22.666,2.700000047683716,-38.287034712067836,1.5320741187641118,647.009263889631,1.2849037605123719,1.3764076435333514,0.5396294324938316,0.125,0.0,2.5,0.625,4.58,0.632,-81.28,49.15
2006-12-23 05:42:06.659,3.401849769709492,-42.820356941614634,1.5,638.0870519445174,1.2189445379504709,0.6385202406308235,-0.0018497341327289307,0.25,0.0,0.125,0.5,4.32,11.33,57.6,71.45
2006-12-23 06:35:26.652,3.700000047683716,-44.52813888856036,1.854441943667227,641.316630000064,1.5289978156159962,0.45907366910677716,0.231663009211859,0.125,0.0,1.5,0.625,4.97,1.3359999999999999,-81.31,1.05
2006-12-23 07:24:46.645,3.700000047683716,-43.34817222068427,1.9761128409885726,634.2631194442725,1.5972059285839766,0.9129569444510575,-0.30850527364179003,0.125,0.0,0.5,0.5,4.09,11.724,62.01,44.63
2006-12-23 08:19:58.637,3.0098637782329027,-39.66818110893311,1.7999999523162842,623.3284113891616,1.3999772992056942,1.6997728015928835,-0.401363015828077,0.125,0.0,1.875,0.5,4.89,1.2406666666666666,-81.31,214.5
2006-12-23 09:07:42.631,2.299999952316284,-37.35517472341207,1.7742982392842506,630.8434224999341,1.4142983288690052,2.241359395246144,1.7172810551564721,0.125,0.0,0.5,0.5,4.17,11.929999999999998,61.72,18.64
2006-12-23 10:02:06.623,2.299999952316284,-37.92965388869931,1.614069245219352,623.0703461110804,1.2512553849615564,3.140205851588173,-0.21758653022621902,0.375,0.0,1.375,0.5,4.1,0.3413333333333333,-81.3,180.9
2006-12-23 10:48:46.617,2.299999952316284,-36.37410166603681,1.9251796711325548,624.6258983333646,1.5001436886048636,1.8179864255593885,-0.6064745742074898,0.125,0.0,0.375,0.75,4.07,11.758000000000001,59.1,21.78
2006-12-23 11:43:58.609,3.032946895559269,-39.820674445313095,2.0,630.1306286111377,1.589317879971848,0.9869371476236422,1.2789567531937618,0.125,0.0,0.25,0.625,4.1,0.04133333333333333,-80.71,153.03
2006-12-23 12:30:22.603,3.299999952316284,-43.038445557503444,2.0506278128276336,626.9372138889876,1.6101255864073847,0.49623284073369944,1.3418377995330724,0.25,0.0,0.25,0.375,4.39,11.352666666666666,56.47,64.96
2006-12-23 13:23:42.595,3.299999952316284,-42.419338892364244,2.218549563346798,620.4193388887676,1.7029847281824346,0.16048347461057869,0.9370991406317278,0.125,0.0,0.0,0.5,4.05,7.069999999999999,-81.31,126.61
2006-12-23 14:10:54.584,3.427280182798318,-39.27268444678996,2.381817180464439,617.090855555392,1.811817149688044,0.30001178770322634,1.1545368498492672,0.125,0.0,0.875,1.0,4.12,10.66,50.16,58.67
2006-12-23 15:04:30.577,4.0,-36.0,2.3225480320519614,612.4738780558761,1.7435288651229321,1.1699359339029767,0.4924839726747906,0.25,0.0,0.0,0.875,4.09,8.552000000000001,-81.17,101.3
2006-12-23 15:52:46.570,4.0,-36.9309466687386,2.5638807437088906,606.8427805555089,1.888328472937686,0.8481589051128885,0.41203972746439593,0.25,0.0,0.75,0.5,4.63,10.350666666666665,53.01,37.29
2006-12-23 16:44:46.563,3.9909464730217548,-42.06466804543945,2.226866154636755,636.5969674996567,1.7980598594150585,0.1283592519202379,-1.9880559628760346,0.125,0.0,0.125,0.625,4.64,9.512,-79.21,77.94
2006-12-23 17:33:34.556,3.409170015243981,-46.22021388934945,2.0999999046325684,631.890830000759,1.6760601704760174,-1.1632378894917248,-2.855959921253625,0.25,0.0,0.25,0.5,4.19,9.912666666666667,53.11,12.3
2006-12-23 18:23:58.549,3.299999952316284,-47.93252722447042,2.2198790641824155,613.6064488889185,1.6659435808107979,-0.48153163017240574,-2.0608464786930147,0.375,0.0,0.375,1.0,4.74,9.743333333333334,-75.84,188.22
2006-12-23 18:38:22.547,3.299999952316284,-48.3591927786909,2.29187894329239,609.7664577777871,1.6995434995999779,0.4304662472772329,-1.556847625329906,0.125,0.0,14.5,0.75,4.67,20.375999999999998,-63.22,54.94
